dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.851702731	0.854967661	0.774715888	0.578918444
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.846398607	0.871430599	0.727767567	0.551517347
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.834969778	0.859609684	0.701841211	0.531559502
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.832808458	0.833831987	0.726550079	0.511490584
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.855215114	0.852989768	0.78208608	0.590676263
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.781230175	0.760297068	0.697614734	0.404715068
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.875123209	0.864902614	0.770898556	0.582469696
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.79613477	0.805397952	0.68735988	0.445448297
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.855378569	0.853286745	0.749516441	0.537300057
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.856641165	0.873053431	0.720075196	0.542386282
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.765393921	0.75911174	0.674776967	0.36931311
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.813038289	0.829015596	0.728709394	0.480546236
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.856290417	0.853627544	0.756955381	0.567677932
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.75367702	0.772325593	0.565969063	0.369766075
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.843163088	0.862279743	0.704464083	0.519747954
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.845118327	0.859905932	0.724882261	0.512168105
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.873270792	0.87532509	0.777356396	0.616643745
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.863988186	0.876236859	0.756072668	0.561259309
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.823733426	0.813888277	0.734824281	0.494494293
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.840458217	0.865407417	0.717093776	0.539464929
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.870801431	0.863911287	0.803825322	0.619592646
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.821169649	0.831087705	0.744066427	0.505272911
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.84561353	0.863056959	0.71721215	0.515205883
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.727456541	0.727525453	0.608289716	0.320367557
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.706212875	0.712085094	0.589951378	0.289098368
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.763810176	0.75225977	0.666890813	0.408516076
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.655081488	0.659475042	0.523202912	0.218439851
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.841390995	0.836519655	0.749196301	0.549956346
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.767995216	0.787610703	0.621485595	0.373686671
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.795469948	0.795097861	0.723531409	0.425142161
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.836132926	0.850553781	0.744771863	0.549005094
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.822185355	0.847862855	0.69868721	0.506007623
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.766857207	0.785386184	0.620539757	0.402647834
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.846324742	0.863392928	0.712181359	0.51693319
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.923802078	0.927349871	0.83567955	0.686473764
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.733909751	0.724457721	0.644910808	0.337456723
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.818891439	0.826738184	0.742993631	0.541857943
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.845335192	0.840980937	0.759111111	0.56537756
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.832679984	0.832483965	0.687890571	0.5021613
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.814164294	0.840104217	0.709004613	0.499981403
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.685993646	0.71500169	0.515843773	0.322805947
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.867530509	0.867473168	0.809963496	0.639200165
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.847377991	0.86285142	0.722927256	0.52204022
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.768305862	0.772911103	0.64478197	0.391160187
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.86286578	0.873453624	0.741102582	0.56700961
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.848008087	0.865948685	0.717096714	0.528500861
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.837617686	0.840516455	0.72377338	0.53374827
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.860957925	0.861483996	0.762323609	0.567877918
