dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.798731893	0.819142686	0.70153304	0.460785002
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.793602233	0.788350469	0.722844345	0.445656263
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.826935127	0.849365021	0.699147819	0.514104309
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.818175232	0.829013564	0.70331575	0.454330415
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.824614092	0.828583081	0.740698619	0.487724815
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.782636117	0.772439805	0.724574422	0.421957631
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.762015765	0.74203818	0.717144402	0.386983731
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.799876575	0.792680337	0.73076001	0.427447771
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.752761682	0.753153227	0.670958621	0.374428965
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.843699485	0.843298347	0.756443	0.528041786
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.821065001	0.834188259	0.725023787	0.462692577
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.746249055	0.732812268	0.67754655	0.341426991
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.821871826	0.837037229	0.746666667	0.48506581
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.817007862	0.818704695	0.732813607	0.462035951
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.762071329	0.775292349	0.687931445	0.388776444
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.810041057	0.821464717	0.714207048	0.437910016
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.810724023	0.81641281	0.732449482	0.440761459
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.831285267	0.824732199	0.759400344	0.512394546
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.833851561	0.839726174	0.712476951	0.482962844
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.812818239	0.806046009	0.734080489	0.468867385
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.811808527	0.832878067	0.673325977	0.48780643
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.761134377	0.750510931	0.707232535	0.376335599
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.789963838	0.793026887	0.718351742	0.433571996
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.809226876	0.819230531	0.705988913	0.440185075
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.708473491	0.708957107	0.633473463	0.306641065
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.695078248	0.701642792	0.531538018	0.285098443
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.746766323	0.739228617	0.668397451	0.363113012
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.655572719	0.665587684	0.57691522	0.217417007
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.777661592	0.766457101	0.707301088	0.397917395
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.732342779	0.741582329	0.66081532	0.306936497
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.773503829	0.772819568	0.674762408	0.391603831
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.820357503	0.824749087	0.752757949	0.508685397
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.808257876	0.817528941	0.696751032	0.4365875
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.744615059	0.759032542	0.638113491	0.362953178
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.812673669	0.822984371	0.696094135	0.441642591
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.87452765	0.876350151	0.772486772	0.569088937
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.707218352	0.707258894	0.640024343	0.302904767
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.789965938	0.777648405	0.724215247	0.431023987
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.794036863	0.776013668	0.730959189	0.441391931
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.729712692	0.708845716	0.712107538	0.329591583
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.803349583	0.824302968	0.708507849	0.466766044
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.731196348	0.748877748	0.625786164	0.3571626
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.82676791	0.821133859	0.765261914	0.512170078
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.816406387	0.830745802	0.720422279	0.448112866
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.743658714	0.750782323	0.638933505	0.367009747
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.796212213	0.794746117	0.742822967	0.471195424
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.81995281	0.828998173	0.683113685	0.453584439
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.793910968	0.795924468	0.708330756	0.443499618
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.802106586	0.800987468	0.721749769	0.456136972
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.848627455	0.847764383	0.777894959	0.545559376
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.80693987	0.808823468	0.708131395	0.447483235
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.761757045	0.770610664	0.68809952	0.388954872
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.797224323	0.793394086	0.725075529	0.432123947
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.723725426	0.724746714	0.642268381	0.308967256
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.852667298	0.854012148	0.770731707	0.523478881
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.755851199	0.742417043	0.702144559	0.327605702
