dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.950287	0.954812	0.877778	0.770916
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.945776	0.960193	0.895492	0.806032
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.947438	0.946852	0.882193	0.767918
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.965176	0.963884	0.926120	0.858803
wgEncodeAwgTfbsHaibGm12892Taf1V0416102UniPk	0.848719	0.856195	0.736128	0.524200
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.976740	0.977868	0.930844	0.861439
wgEncodeAwgTfbsSydhHuvecPol2UniPk	0.807213	0.811370	0.712538	0.450778
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.963846	0.964708	0.910223	0.833522
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.971635	0.963517	0.934831	0.872126
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.816035	0.816631	0.725000	0.489387
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.966317	0.960805	0.932138	0.867383
wgEncodeAwgTfbsSydhK562Ubfsc13125IggmusUniPk	0.854997	0.836444	0.767135	0.542632
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.901922	0.904679	0.812390	0.646175
wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk	0.968458	0.972247	0.929030	0.860622
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.933610	0.939254	0.862209	0.732605
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.976099	0.975319	0.935550	0.875351
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.862776	0.873312	0.782132	0.571530
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.910220	0.903652	0.836908	0.675841
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.859918	0.858959	0.763134	0.557005
wgEncodeAwgTfbsSydhHepg2Pol2IggrabUniPk	0.800146	0.804943	0.734757	0.451754
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.840459	0.838851	0.776654	0.526676
wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk	0.794460	0.780083	0.683298	0.439852
wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk	0.848320	0.852349	0.769580	0.532943
wgEncodeAwgTfbsUtaMcf7Pol2SerumstvdUniPk	0.837759	0.843071	0.748937	0.516450
wgEncodeAwgTfbsUtaHelas3Pol2UniPk	0.811457	0.811498	0.748316	0.451731
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.896258	0.898301	0.816601	0.628785
wgEncodeAwgTfbsBroadHepg2Ezh239875UniPk	0.781322	0.781364	0.712991	0.419540
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.940743	0.946346	0.877877	0.760436
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.915658	0.921281	0.838265	0.685627
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.948243	0.948696	0.869906	0.761780
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.974883	0.968083	0.943025	0.886098
wgEncodeAwgTfbsUtaHepg2Pol2UniPk	0.803295	0.813549	0.724020	0.453205
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.966091	0.961527	0.919787	0.843911
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.976911	0.971791	0.937750	0.873539
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.966250	0.968972	0.906449	0.817077
wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk	0.783098	0.788646	0.671869	0.420073
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.906940	0.908952	0.830928	0.670622
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.915661	0.922672	0.832787	0.679687
wgEncodeAwgTfbsSydhK562Ini1IggmusUniPk	0.732096	0.706703	0.663934	0.361126
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.883989	0.896746	0.794046	0.593264
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.892995	0.896780	0.801285	0.628677
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.974666	0.963499	0.944895	0.890154
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.949428	0.955994	0.892802	0.783983
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.975171	0.973933	0.922882	0.846455
wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk	0.910555	0.928907	0.826913	0.644954
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.976694	0.973853	0.937192	0.879438
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.928297	0.932903	0.860693	0.717271
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.914315	0.924177	0.810876	0.671611
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.982089	0.978493	0.941945	0.883849
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.952388	0.944825	0.903946	0.814878
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.966927	0.958040	0.926547	0.853804
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.913126	0.922315	0.832787	0.673939
wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk	0.813769	0.810823	0.737594	0.479460
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.890301	0.891372	0.790523	0.620981
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.955543	0.956307	0.890455	0.790605
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.872033	0.904117	0.733645	0.605026
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.902022	0.911374	0.821276	0.658096
wgEncodeAwgTfbsSydhK562NelfeUniPk	0.729837	0.697148	0.690583	0.301119
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.972784	0.979807	0.932401	0.866977
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.828370	0.831292	0.762440	0.492481
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.948160	0.935424	0.901013	0.799168
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.928126	0.938824	0.851273	0.699157
wgEncodeAwgTfbsSydhH1hescChd2IggrabUniPk	0.893823	0.900539	0.800769	0.616304
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.977615	0.975071	0.937892	0.875580
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.953385	0.947693	0.900420	0.803219
wgEncodeAwgTfbsHaibHelas3GabpPcr1xUniPk	0.934128	0.939852	0.864074	0.731792
wgEncodeAwgTfbsSydhH1hescBrca1IggrabUniPk	0.865516	0.876458	0.773022	0.558330
wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk	0.801892	0.800412	0.706072	0.446056
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.873819	0.893893	0.768688	0.610850
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.961117	0.964571	0.911917	0.832549
wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk	0.889464	0.893317	0.795355	0.616934
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.969643	0.965726	0.919716	0.840675
wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk	0.908973	0.915233	0.828371	0.663496
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.940521	0.947444	0.873188	0.767417
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.931998	0.926656	0.861856	0.724320
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.981254	0.976183	0.946060	0.891231
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.898572	0.899934	0.811647	0.639593
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.940790	0.944214	0.869955	0.744207
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.893021	0.901606	0.795569	0.629806
wgEncodeAwgTfbsUchicagoK562Ehdac8UniPk	0.716640	0.702455	0.654867	0.316142
wgEncodeAwgTfbsBroadK562Pol2bUniPk	0.804246	0.811162	0.681439	0.463256
wgEncodeAwgTfbsSydhGm18951Pol2IggmusUniPk	0.821978	0.816923	0.733168	0.491058
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.919192	0.920083	0.842812	0.693858
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.965936	0.961294	0.924129	0.849993
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.956687	0.955596	0.878327	0.774888
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.899024	0.907555	0.816411	0.641735
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.951892	0.950714	0.879668	0.765721
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.915375	0.911025	0.833149	0.678530
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.985266	0.979327	0.958972	0.917673
wgEncodeAwgTfbsSydhImr90Pol2IggrabUniPk	0.820718	0.812420	0.701856	0.463324
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.953940	0.953577	0.895174	0.802474
wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk	0.825235	0.831751	0.745318	0.507031
wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk	0.962993	0.966555	0.902071	0.816564
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.949257	0.954095	0.886079	0.776748
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.915733	0.920731	0.839228	0.683526
wgEncodeAwgTfbsSydhK562Tf3c110UniPk	0.973809	0.979109	0.925595	0.867139
wgEncodeAwgTfbsHaibH1hescRad21V0416102UniPk	0.968887	0.968567	0.916510	0.840944
wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk	0.797975	0.800364	0.720795	0.446531
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.947906	0.942818	0.892212	0.794142
wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk	0.818082	0.819547	0.742451	0.488449
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.759605	0.742313	0.682292	0.329774
wgEncodeAwgTfbsSydhU2osKap1UcdUniPk	0.797201	0.802340	0.697092	0.444882
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.935109	0.947097	0.872896	0.756375
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.970879	0.961572	0.933298	0.867094
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.967907	0.964163	0.915256	0.830189
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.980944	0.974836	0.947954	0.894942
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.914312	0.904238	0.836689	0.682722
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.984032	0.980208	0.946557	0.893639
wgEncodeAwgTfbsBroadHuvecEzh239875UniPk	0.824229	0.825886	0.711401	0.486260
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.931673	0.941016	0.851490	0.723147
wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk	0.890411	0.906276	0.788194	0.604148
wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk	0.874974	0.879502	0.791900	0.587757
wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk	0.812816	0.813791	0.731757	0.477782
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.956071	0.965077	0.884211	0.774333
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.986069	0.983020	0.957651	0.916229
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.849186	0.858986	0.758170	0.555989
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.975603	0.970176	0.937604	0.875234
wgEncodeAwgTfbsSydhNt2d1Suz12UcdUniPk	0.804184	0.801880	0.716858	0.462466
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.926678	0.926591	0.847095	0.703347
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.977559	0.973493	0.940299	0.882290
wgEncodeAwgTfbsHaibGm12878GabpPcr2xUniPk	0.919735	0.926771	0.840946	0.696609
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.884588	0.895781	0.819497	0.626434
wgEncodeAwgTfbsSydhGm15510Pol2IggmusUniPk	0.836814	0.837875	0.761453	0.504044
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.838004	0.840633	0.759229	0.513840
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.899009	0.908983	0.795679	0.627357
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	0.888539	0.890358	0.803826	0.617085
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	0.944327	0.959073	0.880546	0.769418
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk	0.980427	0.981566	0.939691	0.886155
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	0.867722	0.881068	0.785838	0.577710
wgEncodeAwgTfbsSydhHelas3Bdp1UniPk	0.739674	0.778416	0.619883	0.370063
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk	0.919076	0.919881	0.836833	0.685610
wgEncodeAwgTfbsUwGm12872CtcfUniPk	0.976572	0.973905	0.936880	0.870671
wgEncodeAwgTfbsUchicagoK562Egata2UniPk	0.863740	0.871414	0.763314	0.584275
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	0.782136	0.774422	0.653779	0.425062
wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk	0.804873	0.796306	0.741423	0.453477
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk	0.877237	0.888932	0.776774	0.601856
wgEncodeAwgTfbsUwHmfCtcfUniPk	0.977388	0.970176	0.945654	0.892265
wgEncodeAwgTfbsHaibK562Pol2V0416101UniPk	0.819115	0.817590	0.716874	0.485487
wgEncodeAwgTfbsUwHcfaaCtcfUniPk	0.984654	0.984741	0.944231	0.890594
wgEncodeAwgTfbsSydhK562Pol2s2IggrabUniPk	0.748091	0.746106	0.661893	0.344507
wgEncodeAwgTfbsBroadK562Hdac1sc6298UniPk	0.795633	0.788838	0.711584	0.433451
wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk	0.814939	0.821949	0.745226	0.466478
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	0.824343	0.859000	0.710327	0.492609
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	0.927221	0.926230	0.839587	0.675227
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	0.835876	0.848456	0.583630	0.461238
wgEncodeAwgTfbsUwSknshraCtcfUniPk	0.979323	0.972995	0.939313	0.876319
wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk	0.881644	0.875309	0.804506	0.591886
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk	0.868948	0.867544	0.791261	0.582141
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	0.913757	0.925026	0.859238	0.735226
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	0.912559	0.910545	0.837059	0.674484
wgEncodeAwgTfbsSydhK562Mazab85725IggrabUniPk	0.904699	0.901721	0.825460	0.667937
wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk	0.786982	0.786560	0.688474	0.402094
wgEncodeAwgTfbsSydhK562CjunUniPk	0.963824	0.964314	0.907648	0.819463
wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk	0.967162	0.958825	0.927370	0.856664
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	0.973631	0.966276	0.939859	0.880499
wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk	0.897516	0.895148	0.808174	0.624920
wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk	0.856767	0.863164	0.749423	0.546093
wgEncodeAwgTfbsSydhK562Pol2Ifng6hUniPk	0.820842	0.826487	0.750420	0.480893
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk	0.951165	0.947904	0.887555	0.775920
wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk	0.806700	0.814625	0.745640	0.420696
wgEncodeAwgTfbsSydhK562Pol3UniPk	0.931548	0.949403	0.842105	0.709851
wgEncodeAwgTfbsHaibH1hescPol24h8V0416102UniPk	0.813427	0.816732	0.738336	0.468247
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk	0.966005	0.959315	0.916859	0.837436
wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk	0.946291	0.957687	0.890725	0.811307
wgEncodeAwgTfbsUwCaco2CtcfUniPk	0.978649	0.971010	0.945480	0.889592
wgEncodeAwgTfbsSydhK562Tal1sc12984IggmusUniPk	0.954411	0.953757	0.896538	0.793645
wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk	0.917757	0.932492	0.835480	0.678475
wgEncodeAwgTfbsSydhK562Bdp1UniPk	0.795296	0.819520	0.604396	0.401044
wgEncodeAwgTfbsSydhHepg2Chd2ab68301IggrabUniPk	0.886073	0.899154	0.796248	0.618998
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk	0.938316	0.937330	0.871040	0.755938
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk	0.874738	0.885684	0.787944	0.591247
wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk	0.954514	0.946480	0.897866	0.794578
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk	0.894181	0.910117	0.813169	0.624020
wgEncodeAwgTfbsBroadNhekPol2bUniPk	0.759435	0.757783	0.689686	0.388604
wgEncodeAwgTfbsUwGm12865CtcfUniPk	0.979644	0.975768	0.941286	0.881726
wgEncodeAwgTfbsUtaA549Pol2UniPk	0.835032	0.835537	0.736481	0.513661
wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk	0.918148	0.934647	0.834921	0.685207
wgEncodeAwgTfbsBroadH1hescJarid1aab26049UniPk	0.806221	0.824120	0.676525	0.477067
wgEncodeAwgTfbsSydhK562Gtf2f1ab28179IggrabUniPk	0.815646	0.807809	0.700229	0.452347
wgEncodeAwgTfbsUwGm12873CtcfUniPk	0.967958	0.957201	0.930995	0.861063
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk	0.820292	0.820712	0.730977	0.487639
wgEncodeAwgTfbsHaibA549GabpV0422111Etoh02UniPk	0.890849	0.901174	0.807448	0.616527
wgEncodeAwgTfbsSydhHelas3Pol2UniPk	0.825360	0.830299	0.736507	0.489425
wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk	0.912399	0.912107	0.822183	0.667834
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk	0.907773	0.912871	0.824982	0.658609
wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk	0.928617	0.936378	0.782046	0.656338
wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk	0.876716	0.881928	0.789127	0.600117
wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk	0.937719	0.947975	0.860266	0.737699
wgEncodeAwgTfbsSydhK562Nfe2UniPk	0.992603	0.992845	0.962672	0.926550
wgEncodeAwgTfbsBroadHsmmtEzh239875UniPk	0.778626	0.777265	0.701395	0.402333
wgEncodeAwgTfbsUwA549CtcfUniPk	0.977537	0.977149	0.944278	0.890581
wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk	0.867766	0.879656	0.770101	0.579505
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	0.927765	0.937818	0.846279	0.711334
wgEncodeAwgTfbsSydhGm18505Pol2IggmusUniPk	0.819819	0.825077	0.705306	0.476308
wgEncodeAwgTfbsUwHpfCtcfUniPk	0.977366	0.975748	0.938319	0.879307
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk	0.892201	0.905694	0.810115	0.631081
wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk	0.970021	0.967267	0.941443	0.887834
wgEncodeAwgTfbsSydhK562Corestsc30189IggrabUniPk	0.914887	0.908703	0.841010	0.680265
wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk	0.846407	0.852012	0.744685	0.534154
wgEncodeAwgTfbsSydhK562Gtf2bUniPk	0.815804	0.832639	0.696480	0.457723
wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk	0.931593	0.938506	0.855585	0.728289
wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk	0.963915	0.964480	0.932970	0.870627
wgEncodeAwgTfbsHaibA549Atf3V0422111Etoh02UniPk	0.851859	0.861124	0.775927	0.540583
wgEncodeAwgTfbsSydhK562Znf274m01UcdUniPk	0.828885	0.855491	0.718644	0.533674
wgEncodeAwgTfbsBroadK562Hdac6a301341aUniPk	0.722229	0.732524	0.695297	0.331155
wgEncodeAwgTfbsBroadHsmmEzh239875UniPk	0.739292	0.698331	0.650435	0.347104
wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk	0.884522	0.895720	0.789549	0.596796
wgEncodeAwgTfbsUwAg10803CtcfUniPk	0.979921	0.977342	0.934819	0.869728
wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk	0.933673	0.942572	0.851994	0.722084
wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk	0.875545	0.891593	0.795864	0.578844
wgEncodeAwgTfbsUwNhekCtcfUniPk	0.977661	0.973672	0.940287	0.881612
wgEncodeAwgTfbsHaibK562Pmlsc71910V0422111UniPk	0.852863	0.869123	0.772414	0.540292
wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk	0.808235	0.806852	0.727666	0.471350
wgEncodeAwgTfbsUtaGm19239CtcfUniPk	0.956817	0.951353	0.906264	0.811339
wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk	0.949366	0.942071	0.900443	0.799751
wgEncodeAwgTfbsBroadNhekCtcfUniPk	0.963196	0.960878	0.920501	0.848997
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk	0.854488	0.861853	0.770680	0.548169
wgEncodeAwgTfbsUtaK562Pol2UniPk	0.830684	0.819785	0.754449	0.501341
wgEncodeAwgTfbsUwHreCtcfUniPk	0.981030	0.980652	0.941985	0.883827
wgEncodeAwgTfbsHaibK562Taf1V0416101UniPk	0.857933	0.860538	0.750935	0.552591
wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk	0.873261	0.894400	0.795970	0.618648
wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk	0.920400	0.926763	0.825474	0.669800
wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk	0.877501	0.890484	0.784582	0.600127
wgEncodeAwgTfbsHaibA549Creb1sc240V0416102Dex100nmUniPk	0.897858	0.903948	0.817173	0.641115
wgEncodeAwgTfbsUtaHepg2CmycUniPk	0.874059	0.878233	0.791183	0.589687
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk	0.955532	0.956636	0.893097	0.791426
wgEncodeAwgTfbsBroadHmecEzh239875UniPk	0.767412	0.775104	0.617397	0.386087
wgEncodeAwgTfbsHaibK562Hdac2sc6296V0416102UniPk	0.878000	0.882802	0.778551	0.592745
wgEncodeAwgTfbsSydhH1hescCebpbIggrabUniPk	0.972515	0.969730	0.935207	0.871953
wgEncodeAwgTfbsBroadK562Plu1UniPk	0.815212	0.813445	0.736411	0.467555
wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk	0.914596	0.913627	0.837312	0.667666
wgEncodeAwgTfbsHaibA549P300V0422111Etoh02UniPk	0.884301	0.890438	0.797576	0.613080
wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk	0.879789	0.886302	0.782111	0.600417
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk	0.932733	0.945450	0.856908	0.713858
wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk	0.896371	0.907509	0.805646	0.609637
wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk	0.829162	0.849214	0.708995	0.514353
wgEncodeAwgTfbsHaibHepg2GabpPcr2xUniPk	0.904557	0.910822	0.801244	0.652528
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk	0.886940	0.901111	0.794679	0.616664
wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk	0.936411	0.938292	0.857028	0.735939
wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk	0.855366	0.876488	0.740263	0.550034
wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk	0.853949	0.858413	0.763668	0.555806
wgEncodeAwgTfbsSydhK562Rad21UniPk	0.991039	0.989314	0.964730	0.928869
wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk	0.792458	0.792065	0.678034	0.436676
wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk	0.896994	0.918184	0.818587	0.653149
wgEncodeAwgTfbsSydhHelas3Corestsc30189IggrabUniPk	0.870594	0.883341	0.784917	0.587128
wgEncodeAwgTfbsSydhGm12878Znf274UniPk	0.991004	0.993884	0.968421	0.934942
wgEncodeAwgTfbsSydhHelas3Tcf7l2c9b92565UcdUniPk	0.857174	0.864574	0.773467	0.565664
wgEncodeAwgTfbsHaibH1hescP300V0416102UniPk	0.864532	0.869642	0.793750	0.586632
wgEncodeAwgTfbsSydhK562Znf263UcdUniPk	0.899722	0.913465	0.809903	0.643711
wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk	0.888669	0.889107	0.792139	0.613823
wgEncodeAwgTfbsSydhMcf7Tcf7l2UcdUniPk	0.868793	0.877380	0.768657	0.574375
wgEncodeAwgTfbsHaibHepg2Taf1Pcr2xUniPk	0.836518	0.834530	0.763134	0.505892
wgEncodeAwgTfbsSydhNb4MaxUniPk	0.900998	0.896858	0.819026	0.652280
wgEncodeAwgTfbsSydhNt2d1Yy1UcdUniPk	0.951989	0.962707	0.897516	0.787843
wgEncodeAwgTfbsUtaFibroblCtcfUniPk	0.963170	0.955878	0.916089	0.832910
wgEncodeAwgTfbsSydhK562Ubtfsab1404509IggmusUniPk	0.848797	0.850487	0.723714	0.526456
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk	0.863417	0.875851	0.749343	0.560203
wgEncodeAwgTfbsSydhHelas3Rpc155UniPk	0.970659	0.977900	0.924731	0.852380
wgEncodeAwgTfbsHaibGm12878Taf1Pcr1xUniPk	0.851283	0.853687	0.754623	0.542220
wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk	0.941032	0.936082	0.890628	0.789367
wgEncodeAwgTfbsHaibH1hescNanogsc33759V0416102UniPk	0.920672	0.922249	0.849013	0.691384
wgEncodeAwgTfbsSydhHepg2Tcf7l2UcdUniPk	0.835729	0.856237	0.716702	0.514077
wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk	0.916239	0.927372	0.819517	0.677004
wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk	0.891022	0.889396	0.819863	0.631458
